ta没有填写文字评价,2022-07-01 22:59:31
回复快，发货快，描述真实,2022-06-29 11:26:11
回复快，发货快，描述真实,2022-06-28 18:07:05
ta没有填写文字评价,2022-06-28 17:18:47
交易愉快信用第一,2022-06-28 13:41:12
交易愉快信用第一,2022-06-16 19:48:20
很不错的兄弟,2022-06-11 16:40:08
交易愉快信用第一,2022-06-10 20:02:44
交易愉快信用第一,2022-06-08 13:11:56
ta没有填写文字评价,2022-06-08 12:25:52
ta没有填写文字评价,2022-06-06 11:46:44
ta没有填写文字评价,2022-06-06 11:46:04
交易愉快信用第一,2022-06-05 22:34:24
交易愉快信用第一,2022-06-05 22:33:59
沟通愉快，发货快，描述真实,2022-06-03 09:24:40
这块玉来之不易，我玩玉也有些年头，这块虽不是传统意义上的好料，但却有它独有的味道，当初一眼相中后却说已经卖了，后来掌柜大刚终于说动买主又卖于了我，这就是缘分吧，大刚的工作室有变**宝的能力，这块玉我会好好的珍藏把玩。,2022-05-30 16:39:22
ta没有填写文字评价,2022-05-27 14:38:17
交易愉快信用第一,2022-05-20 07:37:20
交易愉快信用第一,2022-05-20 07:36:52
交易愉快信用第一,2022-05-16 07:04:01
ta没有填写文字评价,2022-05-06 17:38:11
交易愉快信用第一,2022-04-19 12:40:37
交易愉快信用第一,2022-04-11 14:47:26
沟通愉快，下单爽快，确认收货快,2022-04-09 21:54:44
交易愉快信用第一,2022-03-24 21:14:21
有色差，不过雕工不错,2022-03-21 14:04:11
交易愉快信用第一,2022-03-17 13:42:26
ta没有填写文字评价,2022-02-22 12:28:38
交易愉快信用第一,2022-02-14 21:47:05
交易愉快信用第一,2022-01-31 10:18:38
交易愉快信用第一,2022-01-27 17:13:24
交易愉快信用第一,2022-01-20 17:10:45
ta没有填写文字评价,2022-01-14 18:01:57
合作愉快！,2022-01-09 14:21:37
交易愉快信用第一,2022-01-04 06:16:12
交易愉快信用第一,2022-01-04 06:15:51
收到货了，还没看，期待,2022-01-03 09:13:03
谢谢好友支持,2021-12-29 14:51:59
ta没有填写文字评价,2021-12-29 11:40:44
交易愉快信用第一,2021-12-26 17:54:26
交易愉快信用第一,2021-12-26 17:53:44
交易愉快信用第一,2021-12-22 07:17:12
交易愉快信用第一,2021-12-22 07:16:51
交易愉快信用第一,2021-12-22 07:16:29
发货快,2021-12-18 23:14:39
包装好，沟通愉快，描述真实,2021-12-16 10:53:49
交易愉快信用第一,2021-12-14 17:20:31
交易愉快信用第一,2021-12-13 05:45:03
交易愉快信用第一,2021-12-13 05:44:36
交易愉快信用第一,2021-12-09 15:51:44
交易愉快信用第一,2021-12-09 15:51:21
包装好，回复快，描述真实,2021-12-07 16:42:58
沟通愉快，发货快，描述真实,2021-12-07 15:50:34
交易愉快信用第一,2021-12-05 19:04:26
交易愉快信用第一,2021-12-05 19:03:56
ta没有填写文字评价,2021-12-05 13:00:28
沟通愉快，发货快，描述真实,2021-11-26 11:44:58
ta没有填写文字评价,2021-11-22 16:34:39
交易愉快信用第一,2021-11-21 10:20:14
交易愉快信用第一,2021-11-07 12:32:19
新疆戈壁料油性大，雕工也非常的不错，值得入手,2021-11-06 17:40:43
交易愉快信用第一,2021-11-03 17:08:55
交易愉快信用第一,2021-11-03 17:08:30
交易愉快信用第一,2021-11-03 17:08:08
东西不错，和图片一样，老板人很好，到货快,2021-10-29 13:03:25
沟通愉快，下单爽快，收货快,2021-10-25 12:45:36
交易愉快信用第一,2021-09-28 19:58:14
交易愉快信用第一,2021-09-27 07:02:03
ta没有填写文字评价,2021-09-23 11:29:01
中国大好人。,2021-09-14 16:43:54
交易愉快信用第一,2021-09-11 08:57:24
交易愉快信用第一,2021-09-02 19:55:04
非常好，与商家描述一样！,2021-08-22 17:22:14
交易愉快信用第一,2021-08-19 11:11:15
交易愉快信用第一,2021-08-19 11:10:45
交易愉快信用第一,2021-08-12 22:44:16
ta没有填写文字评价,2021-08-04 17:49:50
ta没有填写文字评价,2021-07-31 17:58:28
交易愉快信用第一,2021-07-23 19:28:59
交易愉快信用第一,2021-07-17 13:29:28
回复快，发货快,2021-07-10 15:31:07
交易愉快信用第一,2021-07-03 22:24:26
交易愉快信用第一,2021-07-03 06:56:53
交易愉快信用第一,2021-07-03 06:56:16
交易愉快信用第一,2021-06-25 16:11:38
交易愉快信用第一,2021-06-25 16:11:10
ta没有填写文字评价,2021-06-23 09:39:08
交易愉快信用第一,2021-06-20 20:39:29
ta没有填写文字评价,2021-06-19 18:16:27
交易愉快信用第一,2021-06-17 18:24:40
交易愉快信用第一,2021-06-17 18:23:58
交易愉快信用第一,2021-06-17 18:22:55
交易愉快信用第一,2021-06-11 16:46:43
交易愉快信用第一,2021-06-11 16:45:52
交易愉快信用第一,2021-06-08 11:48:40
交易愉快信用第一,2021-06-08 11:48:16
交易愉快信用第一,2021-06-06 06:03:44
交易愉快信用第一,2021-06-06 06:03:19
交易愉快信用第一,2021-05-31 15:48:54
交易愉快信用第一,2021-05-31 15:48:25
交易愉快信用第一,2021-05-28 16:58:34
交易愉快信用第一,2021-05-28 16:58:04
交易愉快信用第一,2021-05-25 12:32:31
交易愉快信用第一,2021-05-17 15:11:27
交易愉快信用第一,2021-05-15 17:40:58
交易愉快信用第一,2021-05-15 17:40:33
交易愉快信用第一,2021-05-15 17:23:33
交易愉快信用第一,2021-05-15 17:20:27
交易愉快信用第一,2021-05-15 17:19:52
交易愉快信用第一,2021-05-15 17:19:01
交易愉快信用第一,2021-05-15 17:18:35
交易愉快信用第一,2021-05-15 17:18:05
交易愉快信用第一,2021-05-15 17:08:09
交易愉快信用第一,2021-05-15 17:07:22
交易愉快信用第一,2021-05-11 23:59:09
交易愉快信用第一,2021-05-11 23:58:45
交易愉快信用第一,2021-05-08 18:31:52
交易愉快信用第一,2021-04-28 14:10:07
交易愉快信用第一,2021-04-28 14:09:43
交易愉快信用第一,2021-04-28 14:09:00
交易愉快信用第一,2021-04-28 14:08:33
交易愉快信用第一,2021-04-28 14:08:01
交易愉快信用第一,2021-04-28 14:07:24
交易愉快信用第一,2021-04-23 13:19:51
交易愉快信用第一,2021-04-19 23:24:40
交易愉快信用第一,2021-04-19 18:18:13
交易愉快信用第一,2021-04-19 18:17:07
交易愉快信用第一,2021-04-19 18:16:39
交易愉快信用第一,2021-04-19 18:15:27
交易愉快信用第一,2021-04-17 17:45:51
交易愉快信用第一,2021-04-17 17:45:28
交易愉快信用第一,2021-04-09 18:34:21
交易愉快信用第一,2021-03-30 15:28:08
交易愉快信用第一,2021-03-30 15:27:56
交易愉快信用第一,2021-03-24 13:38:08
交易愉快信用第一,2021-03-23 17:31:53
交易愉快信用第一,2021-03-23 06:04:15
老板人不错，东西性价比高。货真价实。回购多次。,2021-02-26 08:41:59
信用第一买卖愉快,2021-02-25 11:49:20
信用第一买卖愉快,2021-02-25 11:48:16
交易愉快信用第一,2021-02-09 17:33:26
交易愉快信用第一,2021-02-09 17:33:05
交易愉快信用第一,2021-02-06 09:29:46
交易愉快信用第一,2021-01-29 15:08:56
ta没有填写文字评价,2021-01-18 09:48:34
ta没有填写文字评价,2021-01-17 15:56:36
交易愉快信用第一,2021-01-15 04:52:58
ta没有填写文字评价,2021-01-13 15:56:46
不错的宝贝,2021-01-13 15:56:25
我的一个好哥哥，我希望以后多合作，东西很好，感谢出让！,2021-01-12 21:08:04
交易愉快信用第一,2021-01-10 07:13:48
感谢老板送的底座,2021-01-09 09:54:19
买家棒棒哒！,2021-01-07 18:20:27
不错的宝贝，真皮真籽,2021-01-05 14:57:09
感谢老板  以后还请多多关照,2020-12-29 12:46:20
交易愉快信用第一,2020-12-27 16:37:10
交易愉快信用第一,2020-12-25 07:38:57
交易愉快信用第一,2020-12-25 07:38:33
不错，料子挺白的,2020-12-22 19:15:36
交易愉快信用第一,2020-12-18 12:33:17
交易愉快信用第一,2020-12-18 12:32:47
愉快的购物体验,2020-12-05 10:24:44
交易愉快信用第一,2020-12-04 18:30:50
交易愉快信用第一,2020-12-04 18:30:30
明天取货 希望不错,2020-12-01 14:18:42
不错呦！够大！！！🙃👍,2020-11-29 19:52:39
不错………,2020-11-19 19:29:58
合作愉快 确认晚了不好意思,2020-11-12 11:07:15
交易愉快信用第一,2020-11-10 10:13:26
交易愉快信用第一,2020-11-10 10:12:56
交易愉快信用第一,2020-11-10 10:12:35
信用第一交易愉快,2020-11-06 22:32:25
交易愉快信用第一,2020-11-04 16:01:48
交易愉快信用第一,2020-11-04 15:15:09
交易愉快信用第一,2020-10-22 10:05:11
交易愉快信用第一,2020-10-19 15:29:47
交易愉快信用第一,2020-10-19 15:29:12
交易愉快信用第一,2020-10-19 15:28:26
交易愉快信用第一,2020-10-19 15:27:49
交易愉快信用第一,2020-10-19 15:27:13
交易愉快信用第一,2020-10-19 15:26:40
交易愉快信用第一,2020-10-13 17:19:07
交易愉快信用第一,2020-10-03 08:15:19
交易愉快信用第一,2020-09-29 13:48:21
交易愉快信用第一,2020-09-29 13:47:48
交易愉快信用第一,2020-09-29 13:47:19
交易愉快信用第一,2020-09-26 15:09:39
交易愉快信用第一,2020-09-26 15:09:08
交易愉快信用第一,2020-09-26 15:08:32
交易愉快信用第一,2020-09-15 19:08:26
交易愉快信用第一,2020-09-11 06:57:41
交易愉快信用第一,2020-09-11 06:57:18
交易愉快信用第一,2020-09-11 06:56:58
东西挺好的，卖家诚信,2020-08-21 19:24:06
交易愉快信用第一,2020-08-11 15:42:20
交易愉快信用第一,2020-08-11 15:41:59
很好的卖家。,2020-08-07 19:24:40
很好的卖家合作愉快,2020-07-28 05:47:51
很好的卖家，合作愉快。,2020-07-28 05:47:28
交易愉快信用第一,2020-07-22 12:17:56
合作愉快……,2020-07-20 11:59:09
交易愉快信用第一,2020-07-12 17:57:45
交易愉快信用第一,2020-07-12 17:57:25
交易愉快信用第一☝️,2020-07-06 15:49:34
交易愉快信用第一,2020-07-06 15:30:49
交易愉快信用指数上涨,2020-06-29 15:47:09
交易愉快信用指数上涨,2020-06-29 15:46:45
交易愉快信用指数上涨,2020-06-29 15:46:06
交易愉快信用指数上涨,2020-06-24 13:36:39
老朋友了，交易愉快,2020-06-22 13:47:17
信用额度上涨,2020-06-22 08:08:01
交易愉快信用指数上涨,2020-06-22 07:52:55
信用第一交易愉快,2020-06-16 07:11:45
信用第一，交易愉快,2020-06-16 07:11:08
信用第一，交易愉快,2020-06-16 07:10:31
信用第一，交易愉快,2020-06-16 07:10:07
交易愉快信用评级第一,2020-06-08 08:42:30
交易愉快信用指数上涨,2020-06-08 08:42:03
交易愉快信用第一,2020-06-05 09:27:04
交易愉快信用第一,2020-06-05 09:26:23
交易愉快信用第一,2020-06-05 09:25:48
交易愉快信用评级第一,2020-06-05 09:25:10
交易过程愉快信用指数上涨,2020-06-02 06:27:44
交易过程愉快信用指数上涨,2020-05-30 20:51:46
交易过程愉快信用指数上涨,2020-05-30 20:44:32
交易过程愉快信用指数上涨,2020-05-30 20:44:08
交易过程愉快信用指数上涨,2020-05-30 20:43:30
交易愉快信用第一☝️,2020-05-28 06:31:49
交易愉快信用第一☝️,2020-05-28 06:31:25
信用等级天下第一,2020-05-26 18:51:29
信用评级天下第一,2020-05-26 18:50:51
交易愉快信用第一,2020-05-23 12:44:47
交易愉快信用第一,2020-05-23 12:44:22
交易愉快信用第一,2020-05-23 12:43:59
交易愉快信用第一,2020-05-23 12:42:55
交易愉快信用第一,2020-05-23 12:42:28
卖家爽快，好评,2020-05-19 03:00:01
交易信用第一,2020-05-18 08:22:44
交易过程愉快，信用评级良好,2020-05-17 13:33:37
交易过程愉快，信用评级良好,2020-05-17 13:33:00
交易过程愉快，信用评级良好,2020-05-17 13:32:32
交易过程愉快，信用评级良好,2020-05-17 13:32:07
交易过程愉快，信用评级良好,2020-05-17 13:31:40
交易过程愉快，信用记录良好,2020-05-17 13:30:18
交易过程愉快，信用记录良好,2020-05-17 13:29:56
信用评级第一，交易过程愉快,2020-05-14 19:42:31
信用评级第一，交易过程愉快,2020-05-14 19:41:59
信用评级第一，交易过程愉快,2020-05-14 19:41:36
信用评级第一，交易过程愉快,2020-05-14 19:41:14
信用评级第一，交易过程愉快,2020-05-14 19:40:48
信用评级第一，交易过程愉快,2020-05-14 19:40:08
交易愉快信用第一,2020-05-13 13:56:34
交易愉快信用第一,2020-05-13 13:54:54
交易愉快信用第一,2020-05-13 13:54:19
交易愉快信用第一,2020-05-13 13:53:48
交易愉快信用第一,2020-05-13 13:53:22
交易愉快信用第一,2020-05-13 13:52:54
有新意，创作灵感细腻。化腐朽为神奇，特别棒,2020-05-10 11:00:40
合作多次的老朋友了，物超所值！,2020-05-09 14:22:23
交易愉快信用第一,2020-05-08 23:31:44
交易愉快信用第一,2020-05-08 23:31:17
交易愉快信用第一,2020-05-08 23:30:49
交易愉快信用第一,2020-05-05 13:44:14
交易愉快信用第一,2020-05-03 14:24:10
交易愉快信用第一,2020-05-03 14:23:48
交易愉快信用第一,2020-04-28 23:12:05
雕工精湛  物有所值,2020-04-25 10:21:58
交易愉快信用第一,2020-04-24 17:24:21
交易愉快信用第一,2020-04-24 17:23:53
交易愉快信用第一,2020-04-24 17:22:48
交易愉快信用第一,2020-04-24 17:22:23
和此买家打交道，是一场舒心之旅。买家带着满满的诚意而来，付款环节干净利落，收货后，真诚的评价，瞬间提升了商品的吸引力，这样的买家谁能不爱？,2026-03-24 19:25:07
神仙买家,2026-03-13 20:16:21
神仙买家,2026-03-13 20:16:21
神仙买家,2026-03-13 19:37:49
闲鱼店铺【李咬森影视】美剧，英剧，韩剧，日剧，泰剧，电影，等等!!欢迎选购！,2026-03-11 07:13:44
神仙买家 交易很愉快 愿你的财富如春水般涌流 非常感谢！！！,2026-03-11 01:36:33
闲鱼店铺【李咬森影视】美剧，英剧，韩剧，日剧，泰剧，电影，等等!!欢迎选购！,2026-03-10 08:23:00
期待再次光临！很好的买家！,2026-02-18 23:27:55
东西很喜欢，老板也很好,2026-02-12 23:30:15
感谢买家的支持和信任，交易非常顺利，希望您对我们的商品满意，祝你生活愉快，谢谢！,2026-02-01 18:33:50
感谢您对我们的评价，您的满意是我们最大的动力，期待再次为您服务。,2026-01-29 08:32:06
云边小書苑精选好物，静候君来，愿以微光映照您的旅程，共赴山海，见证更辽阔的世界。祝生活明朗，万事顺遂，心有所向，步履不停。期待重逢！,2026-01-25 14:18:11
感谢您的支持，您的鼓励会让我们更用心服务。因为资料都是收集整理的，若后续有任何问题或改进建议，欢迎随时联系我们。我们会第一时间为您处理。祝您生活愉快！,2026-01-24 15:35:26
痛快买家,2026-01-22 23:59:58
很好的买家，感谢光临本店,2026-01-22 16:11:08
神仙买家,2026-01-21 16:24:07
特别好的大哥,2026-01-21 15:55:43
很爽快的买家！收货很快,2026-01-18 13:10:42
收货及时，好买家，感谢🙏,2025-12-20 05:18:10
神仙买家！爽快高效不拖沓，收货速确认，交易超顺畅，期待再次合作✨,2025-12-11 15:09:53
爽快,2025-12-10 10:03:05
交易愉快,2025-12-02 08:56:52
感谢买家对我们的评价，您的满意是我们最大的动力，期待再次为您服务。,2025-10-27 21:11:25
很好的买家,2025-10-25 08:49:44
亲爱的顾客，幸运的事莫过于能在茫茫人海遇见您；您的信任和支持是我们最大的欣慰与前进的动力，希望我们的商品能给您带来一份惊喜与快乐！,2025-10-18 16:59:54
爽快的买家，确认收货超迅速！感谢您的信任与支持！,2025-10-15 08:44:13
感谢支持 交易愉快,2025-10-13 00:01:29
非常爽快的买家 交易愉快 感谢支持,2025-10-12 23:45:17
超级无敌好的老板，沟通顺畅顺畅愉快，收货快速，下次还有需要的话再来，祝老板健康快乐又发财！,2025-10-12 21:00:54
很好的买家,2025-09-25 23:31:37
买家非常爽快,2025-09-24 22:34:07
优质买家,2025-09-24 09:42:28
感谢您的关顾，小店能帮到您是我的荣欣。希望这套课程对你学习木吉他乡村风格有所帮助。欢迎您的下次光临。谢谢您。感谢闲鱼平台的支持。,2025-09-23 07:18:04
交易愉快，很好的买家，值得信赖,2025-09-15 18:26:13
好,2025-08-10 12:08:55
感谢老板支持,2025-08-01 09:32:38
个鉴这个是宋以前的和田青玉臂镯，我非常感谢老板的惠让！,2025-07-23 08:17:56
好卖家，实实际际,2025-07-14 18:23:42
非常好的买家,2025-06-23 15:45:22
好，爽快,2025-06-13 19:31:51
很好,2025-05-27 08:57:19
买家及时收货，一切顺利,2025-05-14 14:46:21
感谢您的信任和购买,2025-05-03 12:08:16
特别特别好的买家，非常爽快贴心,2025-04-23 16:48:14
神仙买家,2024-12-25 20:50:54
虽然物流的原因出了一点小波折，但最终结果还是很满意的,2024-12-10 14:09:32
好,2024-11-10 09:48:08
很好的藏家,2024-11-05 16:18:42
很好,2024-11-05 14:55:02
好,2024-09-25 23:38:11
好,2024-09-02 22:40:22
神仙买家！爽快！,2024-09-02 22:37:00
很好的买家,2024-08-27 22:52:36
买家人很好,2024-08-06 15:59:28
宝藏卖家,2024-06-17 18:32:52
快，简单易沟通,2024-06-04 07:53:00
人很棒 东西不错  👍,2024-05-13 13:14:50
人和物让人感动到哭！直接V5！继续关注消费中。。。感谢兄弟！,2024-05-10 21:15:14
沟通愉快,2024-05-01 12:36:12
漂亮,2024-04-29 18:38:48
买家确认收货及时，非常不错的买家，欢迎下次光临，一定优惠多多，给个晒图真实评价支持一下吧,2024-04-11 06:54:04
感谢,2024-03-19 18:02:58
好,2024-03-12 21:52:39
很好沟通的买家，收货很快，沟通很流畅！期待回购！,2024-03-12 11:04:37
非常棒,2024-03-05 21:00:49
感谢支持，欢迎下次光临！,2024-02-25 15:11:19
爽快的买家朋友，合作愉快！👍,2024-02-19 21:58:33
卖家靠谱，值得交往,2024-01-11 11:20:15
感谢支持,2023-12-29 09:58:30
👍,2023-12-25 05:56:36
👍,2023-12-25 05:56:29
👍,2023-12-25 05:56:22
该用户没有填写有效评价信息,2023-12-18 19:40:40
中国好买家,2023-12-18 16:11:33
很爽快的买家！合作愉快！,2023-12-18 13:09:15
很好哦,2023-12-04 18:08:43
识货会淘的老客户关注我多个号,2023-10-16 10:54:31
神仙买家,2023-10-15 12:40:02
已经起包浆了👍,2023-08-23 17:22:56
很酷的龙龟,2023-08-15 12:27:59
挺不错的,2023-08-06 11:30:34
原创设计，高级审美,2023-07-01 21:31:20
卖家的审美设计太棒了,2023-07-01 21:31:01
该用户没有填写有效评价信息,2023-04-25 06:10:26
该用户没有填写有效评价信息,2023-04-06 21:28:44
货对版，卖家也很爽快大气。唯一吐槽的是卖价拍照技术着实好，实物和照片色差偏大😅不过在我预料范围内。😂😂😂,2023-02-08 17:18:37
回复快，下单爽快，收货快,2023-02-01 12:11:42
ta没有填写文字评价,2022-09-22 12:41:49
包装好，发货快，物超所值,2022-09-21 17:04:09
ta没有填写文字评价,2022-09-13 08:53:25
ta没有填写文字评价,2022-08-26 15:10:43
老板人好，东西值,2022-08-16 19:52:52
回复快，沟通愉快，发货快,2022-08-16 05:38:29
交易顺畅，下单爽快，收货快,2022-08-09 22:51:34
很好,2022-07-21 18:06:16
棒！！！,2022-07-18 18:32:06
原皮无修和田玉籽料。谢谢卖家关照！,2022-07-05 19:53:44
感谢您的支持,2022-06-06 06:31:27
很好很好的卖家,2022-05-31 16:00:34
回复快，下单爽快，收货快,2022-05-30 12:13:00
回复快，发货快，描述真实,2022-05-23 16:19:34
ta没有填写文字评价,2022-05-19 10:48:27
ta没有填写文字评价,2022-04-27 21:21:36
ta没有填写文字评价,2022-04-26 22:43:16
ta没有填写文字评价,2022-04-26 22:43:06
ta没有填写文字评价,2022-03-30 17:10:16
很好的买家,2022-03-18 10:10:41
沟通愉快，描述真实,2022-02-06 04:57:49
东西非常漂亮,2022-02-05 13:58:25
回复快，下单爽快，收货快,2022-01-27 10:20:32
ta没有填写文字评价,2022-01-14 09:19:15
实物如图漂亮！好卖家！,2021-06-26 22:57:24
沟通愉快,2021-06-18 00:31:44
老板沟通真诚，不错，,2021-06-11 13:53:13
东西不错，卖家值得信赖。,2021-04-28 19:42:26
老朋友了。已购买很多次，品质一如既往的好，打包价格很实在！,2021-03-24 21:23:35
老朋友了。已购买很多次，品质一如既往的好，打包价格很实在！,2021-03-24 21:23:24
老朋友了。已购买很多次，品质一如既往的好，打包价格很实在！,2021-03-24 21:23:07
秒速确认,2021-03-21 10:45:53
感谢光临,2021-02-28 17:01:25
包装好，有赠品，描述真实,2021-02-20 14:28:27
收到给好评,2021-01-12 15:11:43
收货确认快，好。,2020-12-03 19:48:25
东西满意，合作愉快谢谢,2020-11-20 17:20:02
卖家挺好，期待下次合作，谢谢,2020-11-20 17:18:55
是个好的原料牌子，还有同源同色的链子，物有所值,2020-11-13 19:33:34
老板挺好，期待下次合作，谢谢！,2020-10-12 09:49:27
很好的买家，欢迎再次光临！,2020-09-17 16:23:55
收到的东西实在是太超值了，货真价实，下次还会再买！老板爽快！,2020-08-25 18:38:20
感谢您的信任和支持，关注我，后期还会上新书的。有任何售后问题可以找我，也可以加我v 18438565980 咨询我！㊗️ 您顺利通过考试😘,2020-08-22 14:16:08
很爽快，很有意思的买家继续合作,2020-08-22 11:37:27
谢谢哥的再次支持与信任,2020-08-16 19:00:57
感谢哥哥的支持与信任,2020-08-13 17:20:23
跟描述一致,2020-08-12 14:28:45
跟描述一致。,2020-08-12 14:28:26
好买家确认及时nice,2020-08-12 12:46:34
好买家确认及时nice,2020-08-12 12:46:23
好买家确认及时nice,2020-08-12 12:46:11
好买家确认及时nice,2020-08-12 12:45:56
好买家确认及时nice,2020-08-12 12:45:37
好买家确认及时nice,2020-08-12 12:45:09
好买家确认及时nice,2020-08-12 12:44:57
好买家确认及时nice,2020-08-12 12:44:36
好买家确认及时nice,2020-08-12 12:44:26
好买家确认及时nice,2020-08-12 12:44:00
好买家确认及时nice,2020-08-12 12:43:51
好买家确认及时nice,2020-08-12 12:43:42
好买家确认及时nice,2020-08-12 12:43:32
好买家确认及时nice,2020-08-12 12:43:22
好买家确认及时nice,2020-08-12 12:43:10
好买家确认及时nice,2020-08-12 12:43:01
好买家确认及时nice,2020-08-12 12:42:52
好买家确认及时nice,2020-08-12 12:42:42
好买家确认及时nice,2020-08-12 12:42:31
好买家确认及时nice,2020-08-12 12:42:20
回头客了，感恩一路信任。,2020-07-25 09:53:59
非常好的买家,2020-07-21 18:07:43
感谢博哥的信任与支持，笔芯♡,2020-07-14 21:16:28
愉快的交易,2020-07-14 06:39:17
老板人不错,2020-07-08 17:13:59
非常好的朋友，值得信赖,2020-06-26 13:55:51
非常愉快的合作！🤝,2020-06-23 17:42:39
物有所值太漂亮了6666.,2020-06-22 17:59:58
这家老板的眼力非常高，老板什么都懂，堪比鉴定师👍,2020-06-22 14:41:32
宝贝没有问题，非常喜欢这个。老板很好，有问题都解答了,2020-06-18 10:30:57
东西不错。,2020-06-08 18:12:39
好买家，确认快，谢谢支持,2020-06-08 16:24:37
好买家，谢谢支持,2020-06-08 16:23:31
非常感谢您的支持、希望您能再次光临！,2020-06-08 14:38:26
非常好的买家、欢迎您再次光临！,2020-06-08 14:37:07
非常好的买家、欢迎你再次光临！,2020-05-28 11:20:25
好东西要分享,2020-05-26 19:29:17
买家非常、欢迎您再次光临！,2020-05-25 22:39:38
非常好的买家、感谢您的光临！,2020-05-25 22:38:53
非常好的买家、欢迎您再次光临！,2020-05-25 22:37:30
和图片一致，很满意，好评,2020-05-21 18:49:02
物超所值，很好的一个卖家,2020-05-20 19:37:33
老板爽快，生意兴隆,2020-05-14 19:53:30
收到东西感觉实在太超值了！下次还会继续购买！老板非常爽快,2020-05-11 20:00:37
很好的大哥。签收速度快。,2020-05-11 18:40:46
超级特别的买家，人很好哦,2020-05-11 11:19:39
谢谢我哥的好评与信任,2020-05-09 14:41:11
感谢我哥的信任,2020-05-09 14:40:25
谢谢我哥的好评,2020-05-09 14:39:47
贷主的货与实物相符，很不错的货主，有喜欢的还会在他家购买,2020-05-09 11:41:31
东西好，掌柜人也很好！,2020-05-08 23:32:51
非常感谢亲的支持与信任，期待下次关临,2020-05-08 16:26:23
非常满意，值得信任的好伙伴,2020-05-06 13:08:12
谢谢支持，人超nice～,2020-05-05 21:36:37
很好很独特的买家,2020-05-05 21:29:31
货真价实，老板大气谢谢,2020-05-05 19:13:56
感觉很好，买家很爽快,2020-04-23 19:28:45
小可爱，有点意思,2020-04-18 16:24:48
老板人好爽快！货超所值！加关注还会复购！,2020-04-18 12:33:05
真塔青，上手细腻，出油。,2020-04-17 18:41:52
宝贝不错，合作愉快,2020-04-17 17:22:04
相当有趣的一枚 和 非常好的一个朋友,2020-04-13 10:34:38
东西太好了，五星好评，运气太好了，碰到这么豪爽大气的老哥，又送盒子，又发顺丰，确实明天晚上就要出门了，能收到这份礼物，简直是太感动了，东西非常漂亮，老哥人没的说，跟这样的人交朋友，就是莫大的幸运，以后会常来老哥这里的，非常感谢,2020-04-12 20:06:08
老板人很好 还送了小东西好评,2020-04-05 13:29:28
很好的卖家,2020-03-26 21:07:16
收到的玉和视频一样，非常好。性价比高。,2020-03-24 22:20:32
老板价格公道，东西保真，好评！,2020-03-24 00:14:16
东西不错，价格不贵，超值,2020-03-20 14:28:09
好卖家(✪▽✪),2020-03-20 11:41:24
期待下次光临小店,2020-03-15 16:25:20
好评，，还可以，，一般，，勉强，，不是很满意，，好评吧，。。。,2020-03-15 10:20:05
爽快的朋友,2020-02-26 12:13:53
物美价廉，物超所值。,2020-02-25 10:50:50
物美价廉，物超所值。,2020-02-25 10:50:10
货真价实量又多，谢谢惠让,2020-02-21 21:17:19
完美，期待小哥哥的下次合作,2020-02-19 16:10:46
合作愉快！谢谢,2020-02-19 12:02:05
感谢支持 老顾客享有最低折扣哦,2020-02-18 12:39:10
中国🇨🇳好买家，老铁,2020-02-16 12:17:23
中通好买家,2020-02-16 12:16:47
合作愉快✌✌✌,2020-02-16 12:16:21
合作愉快😁,2020-02-16 12:15:32
老铁有眼光,2020-02-16 12:15:09
😁😁😁😁😁😁😁,2020-02-16 10:45:19
中国好买家，买货神速，收货神速,2020-02-16 10:44:39
好买家 确认及时 欢迎再来！谢谢!中国加油！湖北加油！武汉加油！,2020-02-15 13:02:25
谢谢非常好的买家，谢谢支持,2020-02-11 19:13:32
谢谢非常感谢老弟支持，有需要在合作哦么么哒,2020-02-11 19:13:05
镯子很喜欢，很有特色。卖家也很给力还有礼物,2020-02-09 17:20:31
实在，实诚,2020-02-03 10:15:39
很好的买家👍有喜欢的再联系我……,2020-02-02 15:37:09
图物一致！很棒！非常好的卖家👍,2020-01-30 13:07:57
感谢支持欢迎下次光临,2020-01-13 18:16:10
很快收到了,2020-01-10 16:09:28
东西很好👍,2020-01-09 13:35:47
很好的小哥哥。人品也好。,2019-10-24 17:50:16
很好的买家,2019-10-15 12:35:26
感谢卖家忍痛割爱,2019-10-12 09:56:40
非常好的 买家,2019-10-06 08:14:47
收到了，有机会再合作,2019-09-24 15:37:52
原籽没问题,2019-09-22 11:01:44
天然的东西，难免有瑕，毕竟价格在那里呢😄,2019-09-10 08:48:53
谢谢🙏祝幸福,2019-09-05 05:18:19
挺好的挺好的！,2019-09-02 12:17:09
东西不错，值得拥有,2019-09-02 11:14:10
个头稍微大了点,2019-09-01 19:42:47
非常满意，上手与实物相符，还会继续合作，五星好评,2019-08-29 16:38:37
很不错，照片儿相符。,2019-08-24 12:08:02
宝贝收到货頁价实,2019-08-24 08:26:08
东西挺喜欢，物有所值,2019-08-21 15:13:04
东西还可以！随缘！随缘！哈哈,2019-08-14 09:34:03
东西不错，相信卖家。,2019-08-13 12:37:30
老板痛快人,2019-06-17 08:36:50
闲鱼，开心就好,2019-06-01 17:20:25
挺爽快的买家,2019-05-29 21:23:54
实在的买家，有实力，家里应该有矿✌(̿▀̿ ̿Ĺ̯̿̿▀̿ ̿)✌,2019-05-24 19:17:01
